token_id,T0,T1,T2,T3,T4,T0%,T1%,T2%,T3%,T4%
25030,0,18,0,0,0,0.0,0.12054647736405037,0.0,0.0,0.0
25033,0,8,0,0,0,0.0,0.05357621216180017,0.0,0.0,0.0
25095,0,10,0,0,0,0.0,0.06697026520225019,0.0,0.0,0.0
25196,0,9,0,0,0,0.0,0.060273238682025186,0.0,0.0,0.0
25282,0,0,13,0,0,0.0,0.0,0.09055447199777097,0.0,0.0
25308,0,0,0,0,6,0.0,0.0,0.0,0.0,0.02578981302385558
25497,0,0,0,8,0,0.0,0.0,0.0,0.032107882485150105,0.0
25652,0,13,0,0,0,0.0,0.08706134476292526,0.0,0.0,0.0
25668,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
25688,0,0,6,0,0,0.0,0.0,0.041794371691278906,0.0,0.0
25855,0,0,0,9,0,0.0,0.0,0.0,0.03612136779579387,0.0
25908,0,0,0,7,0,0.0,0.0,0.0,0.02809439717450634,0.0
25916,16,0,0,0,0,0.06797807707014487,0.0,0.0,0.0,0.0
25963,0,22,44,0,0,0.0,0.14733458344495043,0.30649205906937865,0.0,0.0
25997,0,0,0,0,8,0.0,0.0,0.0,0.0,0.03438641736514077
26009,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
26051,0,0,0,0,6,0.0,0.0,0.0,0.0,0.02578981302385558
26103,0,0,0,0,8,0.0,0.0,0.0,0.0,0.03438641736514077
26291,24,0,0,0,0,0.10196711560521732,0.0,0.0,0.0,0.0
26329,0,7,0,0,0,0.0,0.04687918564157514,0.0,0.0,0.0
26460,0,0,0,0,7,0.0,0.0,0.0,0.0,0.030088115194498173
26532,22,0,0,0,0,0.0934698559714492,0.0,0.0,0.0,0.0
26578,7,0,0,0,0,0.029740408718188387,0.0,0.0,0.0,0.0
26624,8,0,0,0,0,0.03398903853507244,0.0,0.0,0.0,0.0
26690,0,0,0,0,6,0.0,0.0,0.0,0.0,0.02578981302385558
26736,0,0,0,0,50,0.0,0.0,0.0,0.0,0.2149151085321298
26867,8,0,0,0,0,0.03398903853507244,0.0,0.0,0.0,0.0
26868,0,0,0,8,0,0.0,0.0,0.0,0.032107882485150105,0.0
26883,0,6,0,0,0,0.0,0.04018215912135012,0.0,0.0,0.0
26890,0,12,0,0,0,0.0,0.08036431824270024,0.0,0.0,0.0
26922,0,7,0,0,0,0.0,0.04687918564157514,0.0,0.0,0.0
26928,6,0,0,0,0,0.02549177890130433,0.0,0.0,0.0,0.0
26954,6,0,0,0,0,0.02549177890130433,0.0,0.0,0.0,0.0
27050,0,0,0,0,8,0.0,0.0,0.0,0.0,0.03438641736514077
27059,0,6,0,0,0,0.0,0.04018215912135012,0.0,0.0,0.0
27210,0,16,0,0,0,0.0,0.10715242432360034,0.0,0.0,0.0
27692,0,0,0,9,0,0.0,0.0,0.0,0.03612136779579387,0.0
27693,0,7,0,0,0,0.0,0.04687918564157514,0.0,0.0,0.0
27695,0,0,0,10,0,0.0,0.0,0.0,0.04013485310643763,0.0
27713,0,8,0,0,0,0.0,0.05357621216180017,0.0,0.0,0.0
27973,0,0,0,0,6,0.0,0.0,0.0,0.0,0.02578981302385558
28155,0,0,51,77,0,0.0,0.0,0.3552521593758707,0.30903836891956976,0.0
28193,0,0,0,0,8,0.0,0.0,0.0,0.0,0.03438641736514077
28223,0,0,0,0,7,0.0,0.0,0.0,0.0,0.030088115194498173
28454,0,0,0,0,7,0.0,0.0,0.0,0.0,0.030088115194498173
28465,0,0,0,0,7,0.0,0.0,0.0,0.0,0.030088115194498173
28522,0,10,0,0,0,0.0,0.06697026520225019,0.0,0.0,0.0
28600,0,0,0,0,6,0.0,0.0,0.0,0.0,0.02578981302385558
28720,0,0,0,23,0,0.0,0.0,0.0,0.09231016214480654,0.0
28885,0,0,0,0,6,0.0,0.0,0.0,0.0,0.02578981302385558
29001,0,8,0,0,0,0.0,0.05357621216180017,0.0,0.0,0.0
29008,7,0,0,0,0,0.029740408718188387,0.0,0.0,0.0,0.0
29033,0,0,0,12,0,0.0,0.0,0.0,0.04816182372772516,0.0
29191,0,0,9,0,0,0.0,0.0,0.06269155753691837,0.0,0.0
29242,0,7,0,0,0,0.0,0.04687918564157514,0.0,0.0,0.0
29298,0,0,0,7,0,0.0,0.0,0.0,0.02809439717450634,0.0
29395,19,0,0,0,0,0.08072396652079705,0.0,0.0,0.0,0.0
29473,6,0,0,0,0,0.02549177890130433,0.0,0.0,0.0,0.0
29489,76,0,0,0,0,0.3228958660831882,0.0,0.0,0.0,0.0
29511,6,0,0,0,0,0.02549177890130433,0.0,0.0,0.0,0.0
29533,0,0,0,0,7,0.0,0.0,0.0,0.0,0.030088115194498173
29538,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
29606,0,0,0,0,6,0.0,0.0,0.0,0.0,0.02578981302385558
29614,0,0,20,0,0,0.0,0.0,0.13931457230426303,0.0,0.0
29646,0,8,0,0,0,0.0,0.05357621216180017,0.0,0.0,0.0
29705,0,0,0,30,0,0.0,0.0,0.0,0.12040455931931289,0.0
29722,6,0,0,0,0,0.02549177890130433,0.0,0.0,0.0,0.0
29740,0,0,7,0,0,0.0,0.0,0.04876010030649206,0.0,0.0
29816,0,0,0,0,7,0.0,0.0,0.0,0.0,0.030088115194498173
29851,0,0,17,0,0,0.0,0.0,0.11841738645862357,0.0,0.0
29895,0,0,0,68,0,0.0,0.0,0.0,0.27291700112377587,0.0
29897,0,0,7,0,0,0.0,0.0,0.04876010030649206,0.0,0.0
29912,0,0,0,0,8,0.0,0.0,0.0,0.0,0.03438641736514077
29939,0,0,6,0,0,0.0,0.0,0.041794371691278906,0.0,0.0
29964,7,0,0,0,0,0.029740408718188387,0.0,0.0,0.0,0.0
29966,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
30035,13,0,0,0,0,0.05523218761949271,0.0,0.0,0.0,0.0
30045,68,0,0,0,0,0.28890682754811575,0.0,0.0,0.0,0.0
30081,0,0,0,0,7,0.0,0.0,0.0,0.0,0.030088115194498173
30089,0,0,0,13,0,0.0,0.0,0.0,0.052175309038368915,0.0
30090,0,0,10,0,0,0.0,0.0,0.06965728615213151,0.0,0.0
30121,6,0,0,0,0,0.02549177890130433,0.0,0.0,0.0,0.0
30167,0,0,0,0,13,0.0,0.0,0.0,0.0,0.05587792821835375
30223,0,0,6,0,0,0.0,0.0,0.041794371691278906,0.0,0.0
30227,0,0,27,0,0,0.0,0.0,0.18807467261075508,0.0,0.0
30239,7,0,0,0,0,0.029740408718188387,0.0,0.0,0.0,0.0
30297,0,0,7,0,0,0.0,0.0,0.04876010030649206,0.0,0.0
30382,0,0,0,72,0,0.0,0.0,0.0,0.28897094236635096,0.0
30390,0,0,28,0,0,0.0,0.0,0.19504040122596825,0.0,0.0
30396,169,0,0,0,0,0.7180184390534053,0.0,0.0,0.0,0.0
30460,0,17,0,0,0,0.0,0.11384945084382533,0.0,0.0,0.0
30490,0,0,0,16,0,0.0,0.0,0.0,0.06421576497030021,0.0
30492,0,0,0,16,0,0.0,0.0,0.0,0.06421576497030021,0.0
30526,0,0,14,0,0,0.0,0.0,0.09752020061298412,0.0,0.0
30607,0,0,0,8,0,0.0,0.0,0.0,0.032107882485150105,0.0
30672,0,0,0,0,7,0.0,0.0,0.0,0.0,0.030088115194498173
30680,0,0,9,0,0,0.0,0.0,0.06269155753691837,0.0,0.0
30709,0,0,8,0,0,0.0,0.0,0.05572582892170522,0.0,0.0
30772,0,0,0,9,0,0.0,0.0,0.0,0.03612136779579387,0.0
30801,0,0,12,0,0,0.0,0.0,0.08358874338255781,0.0,0.0
30807,0,0,6,0,0,0.0,0.0,0.041794371691278906,0.0,0.0
30870,0,6,0,0,0,0.0,0.04018215912135012,0.0,0.0,0.0
30874,0,0,8,0,0,0.0,0.0,0.05572582892170522,0.0,0.0
30906,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
30920,0,8,0,0,0,0.0,0.05357621216180017,0.0,0.0,0.0
30945,0,102,0,0,0,0.0,0.6830967050629521,0.0,0.0,0.0
31144,0,6,0,0,0,0.0,0.04018215912135012,0.0,0.0,0.0
31173,12,0,0,0,0,0.05098355780260866,0.0,0.0,0.0,0.0
31177,0,11,0,0,0,0.0,0.07366729172247521,0.0,0.0,0.0
31213,0,0,0,0,10,0.0,0.0,0.0,0.0,0.04298302170642596
31218,0,0,0,0,6,0.0,0.0,0.0,0.0,0.02578981302385558
31224,0,0,8,0,0,0.0,0.0,0.05572582892170522,0.0,0.0
31235,0,0,0,0,7,0.0,0.0,0.0,0.0,0.030088115194498173
31278,0,0,0,26,0,0.0,0.0,0.0,0.10435061807673783,0.0
31297,0,7,0,0,0,0.0,0.04687918564157514,0.0,0.0,0.0
31301,16,0,0,0,0,0.06797807707014487,0.0,0.0,0.0,0.0
31302,0,0,0,13,0,0.0,0.0,0.0,0.052175309038368915,0.0
31318,0,0,34,0,0,0.0,0.0,0.23683477291724714,0.0,0.0
31319,40,0,0,0,0,0.1699451926753622,0.0,0.0,0.0,0.0
31342,32,0,0,0,0,0.13595615414028975,0.0,0.0,0.0,0.0
